627	1332	4
628	1332	3
630	1332	4
633	1332	3
636	1332	5
646	1332	5
666	1332	2
675	1332	3
707	1332	3
714	1332	3
718	1332	4
720	1332	4
721	1332	4
732	1332	5
739	1332	4
746	1332	5
749	1332	2
750	1332	2
752	1332	4
763	1332	5
782	1332	5
821	1332	5
824	1332	4
848	1332	5
857	1332	4
868	1332	3
869	1332	4
873	1332	3
874	1332	5
875	1332	4
877	1332	3
881	1332	4
883	1332	4
896	1332	4
917	1332	4
926	1332	4
936	1332	4
667	1443	5
146	1443	4
523	1443	4
601	1443	4
668	1443	4
912	1443	5
60	1443	5
76	1443	5
98	1443	5
100	1443	5
115	1443	3
121	1443	3
130	1443	2
147	1443	5
151	1443	5
173	1443	5
192	1443	4
202	1443	5
214	1443	4
221	1443	5
244	1443	4
248	1443	4
253	1443	4
254	1443	4
255	1443	3
258	1443	5
259	1443	3
260	1443	5
262	1443	4
273	1443	5
288	1443	5
311	1443	5
331	1443	4
342	1443	4
345	1443	3
395	1443	5
400	1443	5
407	1443	4
417	1443	5
422	1443	5
425	1443	3
432	1443	3
447	1443	4
482	1443	5
483	1443	3
485	1443	4
493	1443	3
506	1443	4
509	1443	5
531	1443	4
543	1443	5
548	1443	5
559	1443	3
566	1443	2
569	1443	4
577	1443	3
581	1443	5
624	1443	2
635	1443	4
676	1443	5
681	1443	5
703	1443	2
719	1443	4
750	1443	1
824	1443	5
831	1443	4
835	1443	5
839	1443	5
869	1443	4
893	1443	5
905	1443	2
921	1443	5
13	1554	5
46	1554	4
157	1554	5
179	1554	4
190	1554	4
712	1554	4
912	1554	4
934	1554	5
51	1554	5
95	1554	5
104	1554	5
115	1554	3
123	1554	3
131	1554	4
142	1554	5
151	1554	3
171	1554	5
189	1554	4
192	1554	4
215	1554	4
248	1554	4
249	1554	4
254	1554	5
262	1554	4
267	1554	5
271	1554	5
316	1554	5
324	1554	5
325	1554	5
330	1554	4
338	1554	4
339	1554	3
345	1554	4
353	1554	5
369	1554	3
374	1554	4
394	1554	3
397	1554	3
403	1554	5
417	1554	5
430	1554	5
432	1554	4
439	1554	2
451	1554	4
472	1554	4
476	1554	5
483	1554	4
530	1554	3
546	1554	3
559	1554	4
569	1554	3
598	1554	1
621	1554	4
646	1554	4
660	1554	3
666	1554	2
677	1554	1
684	1554	3
689	1554	4
696	1554	4
707	1554	4
720	1554	5
722	1554	3
739	1554	4
753	1554	5
763	1554	5
765	1554	4
766	1554	5
774	1554	3
821	1554	4
836	1554	4
869	1554	3
872	1554	5
877	1554	4
883	1554	4
885	1554	4
891	1554	2
902	1554	4
908	1554	5
909	1554	5
926	1554	5
929	1554	1
931	1554	5
545	2	4
590	2	4
601	2	5
767	2	5
834	2	4
11	2	5
219	2	2
222	2	5
238	2	5
254	2	4
255	2	4
284	2	5
342	2	3
353	2	3
369	2	4
391	2	4
416	2	3
430	2	4
450	2	5
453	2	2
462	2	4
466	2	3
487	2	4
520	2	4
597	2	5
626	2	4
666	2	4
705	2	3
718	2	5
740	2	4
765	2	4
773	2	4
811	2	3
857	2	4
871	2	5
883	2	4
1	113	2
334	113	4
778	113	3
13	113	2
201	113	4
379	113	3
523	113	3
534	113	5
801	113	4
890	113	4
5	113	3
14	113	4
19	113	4
23	113	5
27	113	1
69	113	4
71	113	4
84	113	5
88	113	5
130	113	2
131	113	5
147	113	4
166	113	5
202	113	5
209	113	5
219	113	5
230	113	1
233	113	5
250	113	5
256	113	3
260	113	5
272	113	5
273	113	3
274	113	4
299	113	4
325	113	3
327	113	3
337	113	2
342	113	4
351	113	5
353	113	4
363	113	3
374	113	5
391	113	5
394	113	5
417	113	5
421	113	4
438	113	3
442	113	3
488	113	4
514	113	4
593	113	4
607	113	4
627	113	5
652	113	4
660	113	4
678	113	5
686	113	4
709	113	3
739	113	4
808	113	4
816	113	5
836	113	5
850	113	5
857	113	4
877	113	5
886	113	2
905	113	4
908	113	4
911	113	4
920	113	5
927	113	4
667	224	5
2	224	5
35	224	5
90	224	5
157	224	5
201	224	4
357	224	4
534	224	5
579	224	4
601	224	5
690	224	5
734	224	3
890	224	5
912	224	5
934	224	4
12	224	4
36	224	4
51	224	4
87	224	5
129	224	5
131	224	5
133	224	5
169	224	5
172	224	5
175	224	5
178	224	5
192	224	4
193	224	5
197	224	5
210	224	4
216	224	4
220	224	5
222	224	5
226	224	4
254	224	3
256	224	4
274	224	5
275	224	5
282	224	4
302	224	4
304	224	4
331	224	4
341	224	5
359	224	5
363	224	5
369	224	4
372	224	5
374	224	5
383	224	5
385	224	2
394	224	5
396	224	3
427	224	2
431	224	5
436	224	5
442	224	4
450	224	3
471	224	5
476	224	4
483	224	4
531	224	4
543	224	5
559	224	3
561	224	5
563	224	4
569	224	5
572	224	5
587	224	4
605	224	5
617	224	5
618	224	3
627	224	5
633	224	5
636	224	5
638	224	4
652	224	5
660	224	4
680	224	4
709	224	4
762	224	4
774	224	5
807	224	5
814	224	5
848	224	5
868	224	5
871	224	4
877	224	5
883	224	5
902	224	4
911	224	3
917	224	4
1	335	5
112	335	4
2	335	3
434	335	3
590	335	4
712	335	4
878	335	2
912	335	4
28	335	3
52	335	5
84	335	3
86	335	4
92	335	2
108	335	2
128	335	4
143	335	5
151	335	3
161	335	4
189	335	4
191	335	4
208	335	2
210	335	5
228	335	4
230	335	3
231	335	4
241	335	4
271	335	3
273	335	3
274	335	4
314	335	4
354	335	2
391	335	3
397	335	4
398	335	3
413	335	4
455	335	4
483	335	3
491	335	4
503	335	1
513	335	3
526	335	4
547	335	4
552	335	2
574	335	4
604	335	4
610	335	3
618	335	3
622	335	4
686	335	2
693	335	2
705	335	3
715	335	4
785	335	3
805	335	5
855	335	3
857	335	4
875	335	1
883	335	4
894	335	5
917	335	3
928	335	5
930	335	4
1	446	5
57	446	4
179	446	3
590	446	4
11	446	5
42	446	5
44	446	3
84	446	5
171	446	4
219	446	4
236	446	5
238	446	5
274	446	4
292	446	4
316	446	5
342	446	4
353	446	4
356	446	5
358	446	5
362	446	4
378	446	5
389	446	3
405	446	1
428	446	4
430	446	5
443	446	4
462	446	3
473	446	5
474	446	3
485	446	3
504	446	4
506	446	4
522	446	4
546	446	5
600	446	5
618	446	3
643	446	3
646	446	5
676	446	3
732	446	5
740	446	5
807	446	3
810	446	4
811	446	2
864	446	5
869	446	1
900	446	4
911	446	4
925	446	4
13	557	5
46	557	4
113	557	4
368	557	5
390	557	4
446	557	2
479	557	5
557	557	4
579	557	2
590	557	3
612	557	5
623	557	3
690	557	5
712	557	4
745	557	2
878	557	5
923	557	5
7	557	5
9	557	3
25	557	4
33	557	4
42	557	4
43	557	4
44	557	4
48	557	5
67	557	5
92	557	3
95	557	3
100	557	2
114	557	4
115	557	3
121	557	4
138	557	3
161	557	3
172	557	4
173	557	3
211	557	3
213	557	4
233	557	3
244	557	5
264	557	4
265	557	5
269	557	5
274	557	4
305	557	4
310	557	4
322	557	2
342	557	4
353	557	4
371	557	4
373	557	3
376	557	4
377	557	4
398	557	4
410	557	4
421	557	5
428	557	5
439	557	5
462	557	4
487	557	3
514	557	3
522	557	4
537	557	3
549	557	4
563	557	5
571	557	4
580	557	5
583	557	4
604	557	5
639	557	4
648	557	4
666	557	1
672	557	5
674	557	3
684	557	3
696	557	4
703	557	4
715	557	4
716	557	3
720	557	4
743	557	2
747	557	5
755	557	4
763	557	3
774	557	4
813	557	4
817	557	4
818	557	5
844	557	4
881	557	4
883	557	3
897	557	3
904	557	4
936	557	4
88	668	4
430	668	3
681	668	5
738	668	5
807	668	3
924	668	1
930	668	4
1	744	3
124	744	4
368	744	3
164	744	2
200	744	4
208	744	4
214	744	4
222	744	1
247	744	5
298	744	5
299	744	5
354	744	4
382	744	4
396	744	3
408	744	5
441	744	3
587	744	2
593	744	3
610	744	2
624	744	1
785	744	4
857	744	4
858	744	3
874	744	4
1	755	4
618	755	3
1	766	5
556	766	4
90	766	3
767	766	5
42	766	4
184	766	5
248	766	4
262	766	4
284	766	5
358	766	3
369	766	5
487	766	4
522	766	5
540	766	3
810	766	5
883	766	4
19	778	3
66	778	4
129	778	4
262	778	4
272	778	5
320	778	4
405	778	5
416	778	3
540	778	4
705	778	5
839	778	2
842	778	3
865	778	2
883	778	5
885	778	1
892	778	1
911	778	1
1	789	1
390	789	3
579	789	3
856	789	3
30	789	3
84	789	1
205	789	3
217	789	3
232	789	4
353	789	3
374	789	4
375	789	3
486	789	3
507	789	4
543	789	5
648	789	4
677	789	1
720	789	2
827	789	2
851	789	2
868	789	2
869	789	3
903	789	4
927	789	1
556	800	3
778	800	5
35	800	4
113	800	5
601	800	4
812	800	5
856	800	4
22	800	5
51	800	5
66	800	5
70	800	2
88	800	5
138	800	5
141	800	5
149	800	3
172	800	5
173	800	4
189	800	1
196	800	3
197	800	5
218	800	4
221	800	4
226	800	4
232	800	3
237	800	4
240	800	4
254	800	4
262	800	4
267	800	5
294	800	3
327	800	4
345	800	2
348	800	4
367	800	5
393	800	5
400	800	5
404	800	5
415	800	5
417	800	4
428	800	5
431	800	5
432	800	4
442	800	5
476	800	5
483	800	4
488	800	5
493	800	3
494	800	3
503	800	5
513	800	2
541	800	3
554	800	5
558	800	5
563	800	4
566	800	4
589	800	5
591	800	3
599	800	5
604	800	4
609	800	5
616	800	5
617	800	5
633	800	3
636	800	4
661	800	5
665	800	1
673	800	2
678	800	5
685	800	4
686	800	5
709	800	4
711	800	5
719	800	4
727	800	4
730	800	3
739	800	4
762	800	4
774	800	4
785	800	1
803	800	5
808	800	5
830	800	4
836	800	5
857	800	4
862	800	3
863	800	4
865	800	2
868	800	4
869	800	5
881	800	5
927	800	5
745	811	4
940	811	5
23	811	3
52	811	4
69	811	5
98	811	4
110	811	4
125	811	5
129	811	5
130	811	3
169	811	4
216	811	4
250	811	5
254	811	4
255	811	3
262	811	4
267	811	5
306	811	3
342	811	4
349	811	4
354	811	3
367	811	4
376	811	4
410	811	4
417	811	4
470	811	3
471	811	5
473	811	5
476	811	5
483	811	3
487	811	4
514	811	5
520	811	4
585	811	4
603	811	5
610	811	3
622	811	5
636	811	4
686	811	4
717	811	4
727	811	2
752	811	4
774	811	2
784	811	4
818	811	4
857	811	4
869	811	4
874	811	4
908	811	4
938	811	4
135	822	5
734	822	2
4	822	4
6	822	4
69	822	5
102	822	3
110	822	2
164	822	4
167	822	4
170	822	3
187	822	5
198	822	4
217	822	4
228	822	3
232	822	4
236	822	4
247	822	3
287	822	4
289	822	3
303	822	4
305	822	4
306	822	3
319	822	4
328	822	5
333	822	4
342	822	3
349	822	3
354	822	3
374	822	4
396	822	3
408	822	4
409	822	4
431	822	4
435	822	4
442	822	4
500	822	3
514	822	3
543	822	2
582	822	4
584	822	3
610	822	3
618	822	3
621	822	3
675	822	3
698	822	3
715	822	3
722	822	2
784	822	5
810	822	4
842	822	1
850	822	5
875	822	5
924	822	1
930	822	4
667	833	3
13	833	3
379	833	2
390	833	4
479	833	4
512	833	4
801	833	2
912	833	3
7	833	3
21	833	4
26	833	5
52	833	2
65	833	3
67	833	5
115	833	3
125	833	4
147	833	3
186	833	3
188	833	3
216	833	3
218	833	5
220	833	4
222	833	3
228	833	4
231	833	3
233	833	4
241	833	5
244	833	5
254	833	2
258	833	5
265	833	3
271	833	2
272	833	2
274	833	3
284	833	2
306	833	5
327	833	2
332	833	4
353	833	4
387	833	4
391	833	3
398	833	4
405	833	3
451	833	4
466	833	5
469	833	4
472	833	4
474	833	5
485	833	4
496	833	2
499	833	2
503	833	1
514	833	2
519	833	2
533	833	4
535	833	3
547	833	4
549	833	3
564	833	5
566	833	4
591	833	2
593	833	1
595	833	4
672	833	3
675	833	4
677	833	3
697	833	4
698	833	3
725	833	5
743	833	4
773	833	5
804	833	3
807	833	4
817	833	3
820	833	3
868	833	4
886	833	2
888	833	3
894	833	4
928	833	4
930	833	4
1	844	3
939	844	3
59	844	3
162	844	5
222	844	4
244	844	5
272	844	3
273	844	3
274	844	3
327	844	3
333	844	2
337	844	3
342	844	3
391	844	5
462	844	3
482	844	3
483	844	3
487	844	3
574	844	4
648	844	3
720	844	3
732	844	4
774	844	2
877	844	4
883	844	4
1	855	2
667	855	4
35	855	3
68	855	2
36	855	4
132	855	1
200	855	5
220	855	1
306	855	4
374	855	1
415	855	4
541	855	3
636	855	3
648	855	3
698	855	4
731	855	4
749	855	1
868	855	3
874	855	2
881	855	4
885	855	1
667	866	5
24	866	5
90	866	3
224	866	4
423	866	2
512	866	5
579	866	3
612	866	4
690	866	4
701	866	3
834	866	4
901	866	4
939	866	4
943	866	3
23	866	5
29	866	3
72	866	3
115	866	3
121	866	4
125	866	4
142	866	4
154	866	4
197	866	4
200	866	2
215	866	4
221	866	4
228	866	3
238	866	4
254	866	3
255	866	5
267	866	4
306	866	5
313	866	4
327	866	4
332	866	5
341	866	4
349	866	4
353	866	5
367	866	3
407	866	3
428	866	5
451	866	4
453	866	4
470	866	3
483	866	4
487	866	3
494	866	4
496	866	4
503	866	4
514	866	2
564	866	4
566	866	4
569	866	4
580	866	4
594	866	4
605	866	4
616	866	4
652	866	4
669	866	3
685	866	5
692	866	5
694	866	3
714	866	3
731	866	3
742	866	4
747	866	5
750	866	3
754	866	4
774	866	3
784	866	4
803	866	5
818	866	4
868	866	5
870	866	5
877	866	4
881	866	4
888	866	5
899	866	4
917	866	4
922	866	4
667	877	3
13	877	3
135	877	1
224	877	3
5	877	1
14	877	3
106	877	2
132	877	2
137	877	3
140	877	3
164	877	1
175	877	4
188	877	1
197	877	3
275	877	4
306	877	3
310	877	3
318	877	1
322	877	2
353	877	2
374	877	3
440	877	2
496	877	3
543	877	3
604	877	5
609	877	4
624	877	2
636	877	3
698	877	3
720	877	1
731	877	2
768	877	2
774	877	3
787	877	4
813	877	1
868	877	2
888	877	2
1	889	3
545	889	5
557	889	5
890	889	5
200	889	2
345	889	4
376	889	4
485	889	4
487	889	3
540	889	4
603	889	4
871	889	4
1	900	3
601	900	4
823	900	4
912	900	4
52	900	5
59	900	3
85	900	4
88	900	4
100	900	3
106	900	3
138	900	5
151	900	4
162	900	4
175	900	5
216	900	2
226	900	3
233	900	3
258	900	5
306	900	5
325	900	2
328	900	3
367	900	3
387	900	4
396	900	4
410	900	3
417	900	4
422	900	4
431	900	5
432	900	4
453	900	4
473	900	4
488	900	3
496	900	4
503	900	4
519	900	3
543	900	3
564	900	4
591	900	2
618	900	3
621	900	3
628	900	4
629	900	3
714	900	3
739	900	4
796	900	4
805	900	5
836	900	4
850	900	4
868	900	4
869	900	5
888	900	3
1	911	5
667	911	4
35	911	4
46	911	5
601	911	1
129	911	4
200	911	3
219	911	4
233	911	5
249	911	5
259	911	4
284	911	3
353	911	2
363	911	3
397	911	4
399	911	4
473	911	4
485	911	3
520	911	5
607	911	5
720	911	5
749	911	4
883	911	4
1	922	4
35	922	5
890	922	4
934	922	3
19	922	4
51	922	5
59	922	5
109	922	2
115	922	4
121	922	2
137	922	4
228	922	4
230	922	3
274	922	4
320	922	3
327	922	3
333	922	3
391	922	5
394	922	4
442	922	4
453	922	3
541	922	5
577	922	2
602	922	3
610	922	1
636	922	5
648	922	4
698	922	3
774	922	3
785	922	5
877	922	5
885	922	2
95	933	2
341	944	2
604	944	2
892	944	4
1	955	2
95	955	3
216	955	1
830	955	2
1	966	2
35	966	1
115	966	2
749	966	3
14	977	3
41	977	3
66	977	4
105	977	3
109	977	3
132	977	3
134	977	1
188	977	1
192	977	2
197	977	3
214	977	3
228	977	1
247	977	4
255	977	3
260	977	2
262	977	2
306	977	4
310	977	3
313	977	2
333	977	2
363	977	3
374	977	2
375	977	3
391	977	4
415	977	4
453	977	3
482	977	3
492	977	3
602	977	4
610	977	5
613	977	3
624	977	2
648	977	3
674	977	5
678	977	3
682	977	4
732	977	3
765	977	3
768	977	2
774	977	5
785	977	3
816	977	1
857	977	3
875	977	5
892	977	3
927	977	2
938	977	3
1	988	4
137	988	4
156	988	5
167	988	4
209	988	5
216	988	3
237	988	4
341	988	1
374	988	3
375	988	3
382	988	3
396	988	2
410	988	3
442	988	3
605	988	4
610	988	3
685	988	3
698	988	2
710	988	3
774	988	3
784	988	2
868	988	4
871	988	4
445	1000	4
23	1000	4
182	1000	4
197	1000	3
200	1000	4
202	1000	5
322	1000	3
342	1000	3
503	1000	1
539	1000	4
549	1000	1
581	1000	3
610	1000	4
624	1000	2
682	1000	5
685	1000	1
14	1011	4
36	1011	3
200	1011	2
208	1011	2
333	1011	2
341	1011	1
353	1011	3
382	1011	4
421	1011	3
604	1011	3
768	1011	3
938	1011	4
445	1022	5
46	1022	4
90	1022	3
434	1022	4
512	1022	4
534	1022	4
745	1022	5
790	1022	4
890	1022	4
912	1022	4
934	1022	4
115	1022	4
121	1022	4
129	1022	5
200	1022	4
205	1022	5
220	1022	3
226	1022	4
228	1022	5
230	1022	4
254	1022	3
274	1022	2
284	1022	2
294	1022	2
302	1022	3
303	1022	3
310	1022	4
328	1022	4
353	1022	3
374	1022	3
394	1022	5
417	1022	4
419	1022	4
447	1022	5
472	1022	3
488	1022	1
503	1022	5
543	1022	5
564	1022	3
566	1022	5
618	1022	3
644	1022	4
685	1022	5
749	1022	3
830	1022	5
857	1022	2
874	1022	5
910	1022	3
927	1022	1
14	1033	3
237	1033	4
341	1033	1
375	1033	2
391	1033	4
618	1033	3
765	1033	3
774	1033	4
915	1033	3
1	1044	5
667	1044	5
512	1044	4
579	1044	3
97	1044	5
100	1044	4
182	1044	2
192	1044	4
242	1044	4
255	1044	3
258	1044	5
260	1044	3
310	1044	3
374	1044	2
382	1044	2
417	1044	3
447	1044	1
453	1044	4
487	1044	3
618	1044	2
750	1044	1
850	1044	4
868	1044	4
35	1055	3
534	1055	5
890	1055	3
44	1055	5
114	1055	3
115	1055	2
170	1055	5
284	1055	5
345	1055	4
374	1055	5
431	1055	5
436	1055	5
447	1055	4
450	1055	5
489	1055	4
505	1055	4
547	1055	5
594	1055	3
786	1055	4
810	1055	4
821	1055	4
828	1055	4
857	1055	5
871	1055	5
910	1055	4
924	1055	4
912	1066	4
27	1066	5
107	1066	3
115	1066	4
228	1066	3
630	1066	4
765	1066	3
908	1066	4
667	1077	5
557	1077	4
856	1077	3
912	1077	4
942	1077	4
96	1077	4
107	1077	5
131	1077	4
133	1077	4
150	1077	5
192	1077	3
222	1077	4
244	1077	2
252	1077	3
271	1077	5
272	1077	4
325	1077	4
341	1077	5
354	1077	3
376	1077	4
398	1077	4
514	1077	4
587	1077	2
602	1077	4
618	1077	3
627	1077	4
686	1077	3
709	1077	3
720	1077	5
722	1077	4
749	1077	4
816	1077	5
831	1077	2
854	1077	2
871	1077	3
874	1077	4
899	1077	3
926	1077	4
935	1077	3
690	1088	4
912	1088	4
9	1088	3
19	1088	5
51	1088	5
64	1088	4
76	1088	1
93	1088	3
114	1088	2
128	1088	5
214	1088	5
222	1088	4
230	1088	5
253	1088	3
272	1088	3
325	1088	4
398	1088	5
431	1088	2
514	1088	4
547	1088	4
607	1088	4
630	1088	4
652	1088	5
681	1088	4
721	1088	4
850	1088	5
857	1088	4
871	1088	4
885	1088	4
894	1088	4
921	1088	5
36	1099	4
60	1099	5
125	1099	3
205	1099	4
216	1099	3
310	1099	3
341	1099	1
353	1099	4
391	1099	5
519	1099	2
533	1099	3
605	1099	3
722	1099	4
774	1099	3
813	1099	5
839	1099	4
908	1099	3
112	1111	5
889	1111	5
2	1111	5
35	1111	5
179	1111	4
201	1111	4
246	1111	4
379	1111	5
401	1111	4
423	1111	4
434	1111	1
490	1111	5
612	1111	5
668	1111	4
767	1111	4
779	1111	3
834	1111	5
934	1111	5
943	1111	5
5	1111	4
7	1111	5
11	1111	4
19	1111	5
21	1111	5
25	1111	4
30	1111	5
36	1111	5
38	1111	3
52	1111	5
66	1111	4
69	1111	4
70	1111	2
71	1111	5
95	1111	4
100	1111	5
109	1111	5
117	1111	5
123	1111	5
130	1111	5
131	1111	4
164	1111	5
169	1111	5
172	1111	4
187	1111	5
189	1111	3
197	1111	5
208	1111	4
209	1111	5
210	1111	4
216	1111	5
217	1111	5
218	1111	5
222	1111	4
239	1111	5
253	1111	5
255	1111	4
264	1111	4
265	1111	5
267	1111	4
269	1111	4
274	1111	5
280	1111	5
289	1111	5
311	1111	4
313	1111	4
319	1111	4
327	1111	5
332	1111	5
338	1111	4
339	1111	5
353	1111	5
354	1111	3
363	1111	5
384	1111	5
385	1111	2
393	1111	5
396	1111	5
398	1111	5
406	1111	4
413	1111	5
425	1111	4
441	1111	5
442	1111	5
444	1111	3
450	1111	5
464	1111	5
476	1111	4
483	1111	5
491	1111	5
492	1111	5
500	1111	5
517	1111	4
535	1111	5
543	1111	5
551	1111	5
583	1111	5
595	1111	4
599	1111	4
610	1111	5
611	1111	4
617	1111	5
618	1111	4
621	1111	4
624	1111	4
625	1111	5
630	1111	3
633	1111	5
643	1111	4
658	1111	4
661	1111	5
664	1111	5
670	1111	5
674	1111	4
677	1111	5
686	1111	5
698	1111	4
719	1111	5
720	1111	5
721	1111	5
725	1111	5
732	1111	4
733	1111	4
739	1111	3
740	1111	2
743	1111	4
746	1111	3
750	1111	4
752	1111	5
755	1111	5
774	1111	5
776	1111	5
777	1111	4
780	1111	4
787	1111	5
805	1111	5
808	1111	5
832	1111	5
848	1111	5
865	1111	4
871	1111	4
881	1111	5
885	1111	5
886	1111	5
888	1111	5
905	1111	4
908	1111	5
915	1111	5
916	1111	5
922	1111	4
667	1122	2
13	1122	4
35	1122	3
68	1122	4
545	1122	5
690	1122	4
934	1122	3
52	1122	3
106	1122	4
115	1122	2
140	1122	4
147	1122	4
175	1122	4
237	1122	4
247	1122	5
310	1122	3
341	1122	1
376	1122	1
395	1122	2
410	1122	3
415	1122	5
451	1122	4
600	1122	2
648	1122	5
657	1122	3
765	1122	4
853	1122	3
857	1122	2
865	1122	4
885	1122	2
888	1122	1
908	1122	2
915	1122	4
938	1122	1
545	1133	4
890	1133	5
106	1133	4
149	1133	5
200	1133	3
222	1133	4
284	1133	5
310	1133	5
311	1133	4
367	1133	4
376	1133	3
417	1133	4
455	1133	4
473	1133	4
482	1133	4
485	1133	4
540	1133	3
587	1133	3
628	1133	5
725	1133	2
749	1133	3
776	1133	3
805	1133	3
816	1133	3
824	1133	3
830	1133	4
847	1133	5
850	1133	4
864	1133	4
894	1133	3
124	1144	4
579	1144	2
912	1144	3
66	1144	1
97	1144	1
138	1144	5
167	1144	4
187	1144	4
188	1144	3
218	1144	1
240	1144	1
253	1144	1
260	1144	3
267	1144	4
272	1144	5
275	1144	1
297	1144	5
318	1144	1
322	1144	2
394	1144	3
396	1144	1
431	1144	2
440	1144	1
487	1144	2
494	1144	3
541	1144	5
558	1144	4
587	1144	4
604	1144	2
618	1144	2
685	1144	1
698	1144	1
741	1144	4
752	1144	2
795	1144	4
816	1144	1
827	1144	2
857	1144	2
357	1155	4
368	1155	3
434	1155	2
545	1155	4
912	1155	3
